0	0
1	0
1	0
1	1
1	1
2	1
2	1
2	1
2	1
2	1
3	1
3	1
3	1
3	1
3	1
3	2
3	2
3	2
3	2
3	2
4	2
4	2
4	2
4	2
4	2
4	2
4	2
4	2
4	2
4	2
4	2
5	2
5	3
5	3
5	3
5	3
5	3
5	3
5	3
5	3
5	3
6	3
6	3
6	3
6	3
6	3
6	3
6	4
6	4
6	4
6	4
6	4
6	4
7	4
7	4
7	4
7	4
7	4
7	4
7	4
8	4
8	5
8	5
8	5
8	5
8	5
8	5
8	5
9	5
9	5
9	5
9	5
9	6
9	6
9	6
10	6
10	6
10	6
10	6
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	8
12	8
12	8
12	8
13	9
15	9
15	9
16	10
17	11
